Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Cluster
-10.048728814515504,3.7392582409284416,-3.874193101247004,-1.348099514947028,7.9315267729141254,-4.555682847823619,-1.5483354761446066,4.599226757208993,-6.009310080038697,-9.447906201640457,-4.599720562059945,-7.631253221445714,9.564039033028775,5.261270200556723,2.790359592570671,7.483515707080689,7.019108985867202,-5.179230533320913,8.547149913080885,1.139773181603144,5.100156957187192,6.852955910731605,-4.485621320327671,-7.047040509818549,-5.367966820910531,-0.5891869867393117,7.363098052769944,6.488659764827619,-9.828883061818999,0.20195237286772533,-1.9795676266486353,-6.092686645110106,-6.417937149915287,-3.1957248452119402,8.871338866810152,-4.338719034453491,1.051024865280827,3.055271677065541,-2.2725024235694384,9.917871014474377,8.836430849518655,-4.646702002309537,0.130639676892197,-4.021794428474757,-4.290246132305415,-9.200479229715823,2.321198352269985,0.11382249592093677,-10.074289165212356,-4.579281666273376,2
7.954887113417887,-5.641967356957119,-6.787193916172867,-2.477222483424901,8.252171097169235,-5.276389502808397,4.228826152422887,5.307683044027924,-4.575742047094304,4.761635349924178,-1.368047771870821,4.132004160703769,1.910131328052401,1.5991390212827217,-7.68608505044478,9.210718056868231,-4.3822337195794,-6.386365323034734,-10.216770802220589,0.8449226316628357,3.93685125849075,-9.462700000903766,0.7833122598937983,-4.950330768592176,2.6678170553645866,-6.755210488598333,2.847956029577405,-2.9664473782738465,8.677797998176748,-7.0525514752380545,-2.467885087406241,-7.121668915396045,10.050949131136989,6.574098975122049,-5.073752856340957,2.3143763644858084,7.621731073386388,0.6015423437928237,1.7480390195647655,-3.710168048264907,-7.724507680421233,8.237373986791564,8.047006288751188,2.3449231092989367,-3.6567889428540514,-3.16322523146109,6.343491967883887,6.900349984085363,7.946337709078336,6.308816881339877,3
8.75508041954351,-5.876629295714933,-7.031415857418994,-0.12238466334525638,9.84120416398814,-5.14248005271671,2.038870929565576,2.9711738429165706,-6.189012755959266,4.0332039494382865,-3.8227892146653737,2.5904427429972396,3.760701184006093,1.4415268469230496,-7.727871303498224,7.691360650447263,-4.509021744895513,-6.726426061673839,-8.5696503058465,1.343328854592843,3.131460746694519,-7.80582429953361,0.33730324384894267,-3.7064582958405037,1.0801591417862277,-7.1435377245034655,4.227571342701247,-2.1715604942161724,6.679053511537604,-7.479160297652353,-0.7056553823761265,-7.483616803358121,9.098308365570045,6.902843899694476,-4.597883298300547,3.1873527224482587,7.463258435763226,2.191017118769074,1.0005277119408693,-5.091988366396421,-9.817052179778056,6.23035972197104,8.090272056664126,3.5366632569270147,-1.887658122069815,-3.905547258120403,3.0098749837635093,8.875164351946125,6.927036718203987,4.020442649479661,3
9.780243244660435,-5.2176364298050295,-9.064467040228976,0.9731411438700244,10.94784304922599,-3.9296606140871555,3.020179638633572,4.963581694831779,-5.109621256443922,5.965373480231875,-3.19923836470357,1.891703367290875,3.366271083575053,1.9247484153448313,-8.246995293128393,7.376489819586699,-3.47195193649125,-6.520874398107436,-10.013775367390574,0.6639989623178879,2.9365211750751357,-10.6443026073114,0.52534369904505,-4.2525387286244545,3.107465159559897,-7.433374759586841,4.67413184307528,-1.9684115778895435,9.22942579544647,-7.768948828162498,-2.0452964066763375,-6.602263877009264,8.309805220912818,8.265238914222543,-3.7396782936252198,2.734308694595059,6.263205356389514,1.1838075891916535,-0.5048085911256683,-4.721291670436559,-7.115421828282608,7.800429142848686,8.348211197618875,4.060609941383536,-3.624556053828934,-2.6555435101197786,3.9493013757351143,7.345098899982129,8.083621746775133,5.838880484465764,3
-2.5322481791382163,10.292861296137696,5.72287877474497,0.8967884965386737,-7.553417296810746,-5.922572429996179,-11.550940320446449,7.174067222333714,0.5914690332395038,3.684897754487384,-9.887130203113156,9.039952665332379,6.096591563895827,-6.850361436063291,-4.071589389039302,-4.464447798769973,-5.077220961065528,2.0772453839483243,-1.7605651176305381,-4.046229722707451,2.173783934550674,-7.869871428213129,-3.17325468568949,-2.5468766035495083,-1.355151738878522,4.3989297840598,-6.900119370551926,-1.3566913473298643,1.8605149256560192,-10.26765733788444,1.8853365255102252,-5.219415672643799,-7.499668567372824,8.945433850964049,9.225555935348037,8.047821511750229,-3.3869684961738757,-8.374364179748845,2.2586424131226854,-0.8030769070432298,-6.729911530521561,-0.7281133222882402,-9.0210268225576,7.822834746660614,-5.008432767198665,0.762623629517309,-3.987559881927916,1.3707297259642706,0.30280303129903474,-6.2503845212741425,0
-4.572600775532205,8.696935635955787,5.581060702648071,2.1650674198137683,-4.931284546361457,-5.855000440694173,-9.492226144961586,7.350836295350142,1.9749295323197398,2.5792747925747816,-10.528709030568304,8.837436136260026,4.612632313152499,-5.705724318182834,-6.612572500511028,-8.004803704242898,-3.5109422755319133,1.2110013773357169,-1.1340651482927964,-4.499485371248132,2.8285000461994447,-6.529902426482471,-3.8497034595759487,-3.497375384560927,-0.6019995501480999,6.898999878685752,-6.603153415444536,2.382628107404664,1.3226604432554654,-9.038584732259908,1.4784114420224301,-6.366246690333909,-10.441189832929684,8.431668946249944,8.22051946114262,6.303285310221512,-2.913277241023679,-7.4005515327577704,1.3130011693842452,0.8451195277199073,-7.263955362483555,-0.8729609382675966,-9.155101658704691,8.362597864078335,-5.491249084951225,3.448362354421716,-4.373250765832088,-0.003001569133806503,0.24792645111050848,-7.7355821792291115,0
8.949293660348525,-6.371829340932594,-6.515418743963116,0.2432131107431168,10.877122605923585,-5.1260750568401905,3.0733706567188865,3.8642274921174087,-5.941843527143294,5.772272541989485,-2.446380858915756,2.5463287984446126,3.96621799781045,1.8050961488411552,-8.929950152539845,7.9070462454110935,-5.242979731244421,-5.810084850102492,-8.843188771510855,2.967640776403292,3.932298913091156,-9.912803620245887,0.07629842493553898,-2.776835509297955,2.9860962561705944,-5.915595727952617,1.797593002083799,-3.092649972143933,9.253367819365815,-8.864103640601526,-2.6292741453275785,-8.455654929605954,7.460021055615781,6.817950813991391,-3.3136285875525266,3.5330988421738585,5.4340076262733925,1.8793560842973545,1.422749911212001,-5.544262282793607,-7.1787710187866915,8.95106479466477,8.85969311061334,1.988277112226302,-4.3984560718018075,-4.708675831947745,3.86359893825724,7.574394240681908,7.455292399184675,5.550307396400937,3
7.6285312481778,-3.550170170846929,-6.478235773883133,-0.012972669295868738,9.546952964395391,-3.969040365941889,4.778730634875887,4.071010159320107,-5.949147225551097,5.198957178629219,-1.7076564011709134,2.3457760635623206,1.9281493555053915,0.7941063074617143,-6.717511168165851,6.747084171836902,-4.848339470390415,-6.160046564425494,-8.401749097674868,1.7164815524150787,4.80945404932956,-8.802394385925393,0.1801022422892649,-5.426940476400779,1.0616961030057739,-5.302444694988008,3.489237413379009,-2.665249813265601,8.184746168207273,-6.792883554590039,-4.307365979757489,-8.714702356900762,8.441347263871902,6.92027373603475,-4.505933872323806,2.609791641317397,7.939480268399905,1.7974737387736512,1.2738977794990778,-5.767915935812274,-5.732264969442567,7.5053041447922055,7.2945508659764915,3.3687717424207073,-3.024176046085655,-3.8341928169879598,6.714960739493369,8.91780469724438,7.745733786570285,7.998621048235737,3
-2.48380920251034,7.094612972000665,4.626041090133864,1.2834419098765582,-7.372750013551042,-5.436477589807133,-10.094834650915267,8.13672810224668,1.7433373045323672,3.8816913874250742,-8.79793821803224,9.738248337808777,7.219465813227966,-4.785033125901616,-6.69480903904131,-6.944146537439074,-5.000305667367043,-0.3302818973341979,1.58799479815104,-2.9307376153023745,0.8859835282395685,-8.532580743702733,-3.6752409675771456,-2.125498336748199,-0.32971648034191614,5.448563434306575,-6.131978616835706,0.61256829243159,1.93418438353418,-11.29029211834758,1.9210974074535727,-7.440923960514484,-8.523756721385897,11.962969747670076,9.680122326965492,5.854417276156823,-2.9859231145553347,-7.563869832663109,4.104755020694979,-0.590099531992302,-5.502691738274882,-1.227350233100512,-8.838597500884177,7.260026911594104,-4.268887721657413,2.331759175593546,-4.183145291816865,0.10627050931830995,1.9100223062103021,-5.384456445547045,0
8.212175098650661,5.634965487910826,10.998327095623655,5.98558107296077,1.8169838577320103,8.91374971771889,-8.196500000426079,-5.698421081614086,-9.813487303961514,-4.093115230666093,-2.374876853369559,-5.702907452424833,6.530063781598399,-3.2536787597997154,-4.851354991407254,1.1744280757636076,-9.00217499370405,5.814849511697641,-6.191633360789723,8.651629045684722,6.730395882417561,-5.971030248403853,-10.49251546640937,4.988586909566875,4.276828842237575,6.033540466634424,5.036195788522151,-8.600068390054966,-1.8203145789242154,-7.341748018151125,5.689792737787292,2.564849752406342,-1.869804592281418,-8.765774180747025,-6.521842995164133,-3.108118567873986,4.3936671272172445,0.9220550131830461,6.065046761472747,0.4194056465277951,-8.340497826829045,3.357399363723907,5.18006241140628,0.5813409530699863,5.519392226868966,-0.3268081021488555,-0.7453389924537615,-1.9603774313903926,-9.048864143808991,-7.800253419895285,1
-3.6081138777809443,9.701712883324825,4.551334621645089,1.5192782677876036,-5.989569458675811,-7.487371007362031,-9.03852901093638,8.722750865569862,3.561442580674826,5.733849766191236,-9.870435891017863,10.628899948224356,5.699899988239758,-6.660120661156538,-8.71395650848235,-4.6590416010327935,-4.779134989885324,0.36859605289769726,-2.271423969085969,-3.4802519477090206,1.8614242337302498,-8.514939677392112,-3.7154444651095764,-4.106493158936394,-1.7160060409747717,3.596630113234192,-7.430482469030412,0.4632179379927104,-0.11624466086207486,-10.55213747022176,2.1485281218959584,-7.1331244223472225,-6.706931504335101,10.811607291091041,8.444718198740034,6.7250845807327035,-3.1584420596531353,-8.644036577896726,2.1891189937449336,-1.2092485745160306,-7.732080977918534,-0.5322262947452154,-8.869912709531146,7.435678434570044,-5.976397915578804,3.3595286574294723,-3.3798083856429044,-0.7752845203438368,1.862296197856674,-8.073392027265538,0
9.043690689021588,-6.779675240641787,-6.449405038018401,-0.3293250499789444,9.716322863744564,-4.5702827237371455,5.188816268234896,5.536034106980448,-6.603986102861047,4.377234459307967,-1.7922033224684544,3.531160008788136,3.336418589308202,0.20546252615610117,-9.562029896529129,7.295557667608689,-4.7986355601632145,-5.576618775577732,-8.491207810210087,1.3501659270338062,3.438823946861497,-9.469565554323324,-0.37295350733548915,-6.851764530151294,2.864236531142094,-6.447638809420326,5.179802125702372,-3.047285145617111,9.803095948515802,-8.396650596006571,-4.5232751786936,-8.031392019897494,7.552963354961534,6.188171260241175,-2.8968371298821145,2.748033284327638,8.655747590780567,0.10928243309067087,-1.1155349995128692,-3.8716644630626424,-8.864601276142265,8.083180957265354,6.652727658253726,2.6239160035353155,-4.5910302488830785,-3.0897159054577465,4.045181037916308,8.172472929437646,8.367419856411157,5.838590916351697,3
-8.824891870211802,2.8234722896523237,-3.7970099616227024,-1.4013365823974326,7.331598122082999,-4.4116200514356345,-2.474363354151458,6.316392326645464,-3.0776353661741522,-7.804016502582818,-2.7121390503594816,-6.054847016623843,8.059691024179273,6.362559256095764,4.681396076305912,6.905658061126905,5.034114239104216,-7.4027932453945535,7.6336505859660075,-0.21662725033004815,7.822822530718486,8.138182533061151,-2.6682041908022196,-8.097626900026164,-6.581493946917284,-2.7672381729081517,5.45230357627174,7.562137159153578,-9.341074457608238,0.8181421246100004,-3.1404526208062773,-5.558252976483665,-8.628754484218735,-2.846230604342913,9.337271133747837,-4.708114406611333,1.3438420420636703,6.3992021194318,-1.8925722148294581,9.27280761486811,8.93240019563248,-5.173418065165225,-0.8157637289293007,-3.730035597012558,-5.441652703604952,-11.151958839507245,2.4108883614114855,0.07481353035305136,-9.541594991437407,-5.709767337878137,2
2.2949922830734915,-8.196421509318997,-4.564474166399904,7.013830836193988,2.6681556476409694,-9.527513788762445,-7.442409880582142,2.985131784676336,-10.491024073561992,-6.557346013022525,0.5186464970969629,1.5062659764826365,2.2147592022612343,-5.831280809916652,3.1657352731455832,-5.104031433571979,-4.249602213676248,4.8863892049426,5.160530667387734,8.211470783511707,3.7437497865099765,3.175400968016297,-8.19909056503096,-2.7080917569323506,-5.751548912727551,-3.842051962082593,11.417203694119474,-1.2306358547166218,9.264317196190898,-0.11456453626782359,8.235922419413896,-0.051601334172185195,3.894045833465808,1.5820043104201593,-5.322714832951881,4.10600700021581,-4.226313624303831,-11.423705233164728,3.8402453289336624,-9.012791477144795,8.510482813175622,10.621808943865704,9.0180126828606,-4.126740756032586,-11.031173166747692,7.968935609632732,-1.3579412500500656,10.209647205384544,9.87653764927923,6.00143489964375,4
3.363808375923094,-7.968875741209498,-6.581757510548568,8.592828258367229,4.508907326702188,-9.68016755335352,-6.9494307398660835,4.2342188167323025,-8.120974160045009,-6.223320106699955,0.13035960635778854,4.1427858748757425,3.290363933469559,-4.699431202001028,3.3701877574512955,-3.98869717610438,-3.4867688876745255,5.769207356292215,3.302331139017927,7.107058988203561,3.3861142564906372,2.0381640780906545,-6.16784984936673,-4.663061323640283,-4.155949697441436,-5.076239336417581,9.283104527844307,-4.501323729792325,8.421138784797286,2.497801883063944,5.061797603156595,0.09522183482132701,1.2452874614623017,-1.8920392906408796,-6.0069555248809845,5.029115834930121,-4.93378616586361,-9.2519678386858,3.017557892703521,-5.412294189288246,8.705479293389612,9.879663379211978,7.983935048590112,-0.6295040333959239,-10.127709268062539,7.881372127422206,-1.5368091530976513,8.605077475362819,8.023743107891221,7.787791463605077,4
-3.952801885222515,8.531376288737803,4.557163812331608,2.216261411601431,-5.928320946851787,-6.353211669610153,-9.02919997618919,7.125327239118984,2.532457703779359,5.434021718849478,-9.46199591460075,8.929066189029477,5.6559868149228905,-7.198423050846703,-5.697230983814465,-5.753931279291766,-3.337791615702584,0.36646918629270137,0.04583511873406554,-4.659535690623979,3.192327131654795,-7.248865681948706,-4.765457793974974,-2.0802328268084045,-0.46896419697528685,6.060491987127199,-5.925245934776607,0.24679568655540168,4.236663370111288,-7.886735100403872,2.8737239330142783,-6.477718368050781,-7.69181093969774,9.495705521458119,9.338845414265222,5.864382637063306,-3.988641954195275,-11.216983455750377,3.8952613695407794,-1.6854262053183326,-5.96656530482154,-0.077117726962842,-10.501192997230595,8.136527887447524,-5.870521453062166,3.723853102792107,-3.474831113872295,1.359200054664484,0.14332379517102756,-6.268902793261312,0
-1.6475614985548062,9.15334652685174,3.062882354037104,1.1703452399898897,-6.953600054745648,-6.955775197601777,-6.865785579846202,5.937534973099705,2.52788947670005,5.650564664249199,-7.316860368661155,8.993799620055924,7.140282268728636,-5.18345742923583,-6.168018924304697,-6.43075500417063,-3.4791797513091995,-2.037117452574928,-0.6790301370950539,-4.0492392923771945,2.0145829976693244,-5.163260591239605,-4.8320410480861895,-3.0758391231911966,1.1129529865454535,4.871457923010416,-6.556639639769345,0.13766334484138257,2.689025859370399,-8.863189238246731,0.8582716908765038,-7.12168608938136,-9.306322573506622,8.90048969984362,9.738484320121016,6.5861527182171935,-5.683736370580989,-6.982616732311466,3.937229376239761,0.1875819223859332,-7.1150369758137515,1.0048611599611659,-8.845684266245506,9.532633797778391,-4.302149731981883,3.1525304406367365,-1.4933437577648987,1.2903975458361083,1.507950007870006,-7.579215306027795,0
8.299572645568777,4.029510590575761,7.94638221875207,7.673981937781562,1.29285927693729,9.731418223568049,-8.050626657424148,-4.231404133055237,-8.691046067717823,-5.905944202654524,-1.170412599751805,-6.082570986992037,6.8052838502499275,-3.639617523792059,-2.2385987717881983,2.293519590595105,-7.923336142206505,5.916581946959683,-8.264389056755366,10.601152803571956,5.47404729825816,-7.050581268697419,-10.607116296728005,6.3047467727198905,5.3716038557170345,5.007981221355791,4.651992007103899,-7.870734187608402,-3.217670267992707,-6.792210804310565,9.789078935840475,2.107136165607609,-2.580434343220645,-9.474226326317257,-3.8926173328780536,-3.4667712725929576,4.3984399067168996,5.214163115879287,7.437661776848149,0.031150042023854296,-9.538201950557399,4.6968923078295095,6.357755564690196,0.6979466088108742,2.909121458050808,-0.16273984153951024,0.47184043802540965,-0.7251045820847037,-7.480714429704663,-8.222225110734218,1
-0.5857518282277969,8.239671158179739,2.9506957982608397,1.5019059432382122,-8.855114962368408,-6.129010138768637,-10.903410802892331,7.351980496681862,-0.055511584992021135,3.841153751384267,-7.944931958279417,9.75884493467568,5.7853592110435015,-5.78442127537356,-6.345483783813541,-5.859279457087918,-5.282013504090072,1.087695906492088,-4.06549125876046,-4.805301748402972,1.7487840519960451,-6.5767959608879245,-4.134476176618768,-4.078326187982452,-1.8635934414762958,5.90219923740768,-6.085591698697362,-0.2944353413635139,1.3674575877288704,-8.374823748440756,1.6332044651595519,-6.677608770283243,-6.529031552213867,7.554028108182743,7.460797929916529,6.951536627127828,-4.58636767782669,-8.364795247614943,2.9035041521120233,-1.4567502659754856,-5.960697191008082,0.705666660843523,-8.450006065808655,6.770180985782997,-5.975554104552531,0.4113670275942134,-4.575159299294534,1.3580636099418748,1.451152102613964,-6.524424152441583,0
-8.327124488315368,4.331172572197274,-3.9314186324756815,1.9963029752172932,9.028036313283105,-6.246163870995677,-3.0535497949010812,4.533734920258303,-3.979432706807825,-8.961769118989677,-6.097327766230912,-7.004458463807622,6.613381079291054,5.107421944351467,2.081046723915884,7.578880714679047,7.097603864589169,-5.57446287890752,6.671855171352071,0.4151325761473616,6.225178691983816,7.659618874023364,-3.909225726431017,-9.521704834100737,-6.594030900300806,-1.8607840766141475,3.2670696435046986,7.855255985136721,-11.233636489087255,0.9017841848164534,-1.0528639325535103,-6.101536833697779,-6.6021443276248055,-2.5044992270025075,8.549232607415744,-3.9577009747765937,1.473045220531679,4.292393017311221,-1.682710784045978,7.046667580066478,9.347430995861686,-6.54176317046209,-0.08081838963905325,-3.2686135953187234,-2.5640499667015453,-10.20042778134653,1.6655818742959538,-0.041952442498307346,-9.944956076462104,-3.4485109864785137,2
